date,temp,month,year,scen
16.09.47,29.55782,9,2047,RCP2.6
16.10.47,30.9286,10,2047,RCP2.6
16.11.47,30.61355,11,2047,RCP2.6
16.12.47,31.51284,12,2047,RCP2.6
16.01.48,30.5994,1,2048,RCP2.6
15.02.48,31.53076,2,2048,RCP2.6
16.03.48,28.29452,3,2048,RCP2.6
16.04.48,24.92153,4,2048,RCP2.6
16.05.48,21.48367,5,2048,RCP2.6
16.06.48,20.0228,6,2048,RCP2.6
16.07.48,20.81594,7,2048,RCP2.6
16.08.48,23.0985,8,2048,RCP2.6
16.09.48,28.58767,9,2048,RCP2.6
16.10.48,29.60586,10,2048,RCP2.6
16.11.48,31.30087,11,2048,RCP2.6
16.12.48,30.82418,12,2048,RCP2.6
16.01.49,30.1023,1,2049,RCP2.6
15.02.49,31.65423,2,2049,RCP2.6
16.03.49,28.0892,3,2049,RCP2.6
16.04.49,26.30996,4,2049,RCP2.6
16.05.49,22.00604,5,2049,RCP2.6
16.06.49,19.15997,6,2049,RCP2.6
16.07.49,20.13137,7,2049,RCP2.6
16.08.49,24.1948,8,2049,RCP2.6
16.09.49,29.78423,9,2049,RCP2.6
16.10.49,31.84347,10,2049,RCP2.6
16.11.49,30.38668,11,2049,RCP2.6
16.12.49,31.04183,12,2049,RCP2.6
16.01.50,30.1692,1,2050,RCP2.6
15.02.50,30.91302,2,2050,RCP2.6
16.03.50,30.91906,3,2050,RCP2.6
16.04.50,27.97213,4,2050,RCP2.6
16.05.50,23.7201,5,2050,RCP2.6
16.06.50,21.591,6,2050,RCP2.6
16.07.50,20.61553,7,2050,RCP2.6
16.08.50,25.23763,8,2050,RCP2.6
16.09.50,30.38387,9,2050,RCP2.6
16.10.50,32.8551,10,2050,RCP2.6
16.11.50,31.0858,11,2050,RCP2.6
16.12.50,29.07617,12,2050,RCP2.6
16.01.51,30.11373,1,2051,RCP2.6
15.02.51,29.7146,2,2051,RCP2.6
16.03.51,28.43438,3,2051,RCP2.6
16.04.51,26.3827,4,2051,RCP2.6
16.05.51,22.9492,5,2051,RCP2.6
16.06.51,21.2933,6,2051,RCP2.6
16.07.51,21.22747,7,2051,RCP2.6
16.08.51,24.58636,8,2051,RCP2.6
16.09.51,29.15548,9,2051,RCP2.6
16.10.51,30.59274,10,2051,RCP2.6
16.11.51,30.97103,11,2051,RCP2.6
16.12.51,32.05633,12,2051,RCP2.6
16.01.52,31.73458,1,2052,RCP2.6
15.02.52,30.90142,2,2052,RCP2.6
16.03.52,28.62264,3,2052,RCP2.6
16.04.52,25.60528,4,2052,RCP2.6
16.05.52,23.23574,5,2052,RCP2.6
16.06.52,20.34567,6,2052,RCP2.6
16.07.52,20.5137,7,2052,RCP2.6
16.08.52,24.18517,8,2052,RCP2.6
16.09.52,29.07812,9,2052,RCP2.6
16.10.52,30.41125,10,2052,RCP2.6
16.11.52,30.06405,11,2052,RCP2.6
16.12.52,30.82223,12,2052,RCP2.6
16.01.53,30.6074,1,2053,RCP2.6
15.02.53,30.15856,2,2053,RCP2.6
16.03.53,28.4595,3,2053,RCP2.6
16.04.53,25.47637,4,2053,RCP2.6
16.05.53,22.17703,5,2053,RCP2.6
16.06.53,18.65753,6,2053,RCP2.6
16.07.53,19.6897,7,2053,RCP2.6
16.08.53,23.4476,8,2053,RCP2.6
16.09.53,27.7281,9,2053,RCP2.6
16.10.53,30.4242,10,2053,RCP2.6
16.11.53,31.12087,11,2053,RCP2.6
16.12.53,30.5877,12,2053,RCP2.6
16.01.54,29.7484,1,2054,RCP2.6
15.02.54,28.78018,2,2054,RCP2.6
16.03.54,28.91226,3,2054,RCP2.6
16.04.54,26.72427,4,2054,RCP2.6
16.05.54,23.5533,5,2054,RCP2.6
16.06.54,21.34698,6,2054,RCP2.6
16.07.54,21.10497,7,2054,RCP2.6
16.08.54,24.36874,8,2054,RCP2.6
16.09.54,29.46563,9,2054,RCP2.6
16.10.54,32.28338,10,2054,RCP2.6
16.11.54,31.00332,11,2054,RCP2.6
16.12.54,30.9549,12,2054,RCP2.6
16.01.55,30.0245,1,2055,RCP2.6
15.02.55,29.52673,2,2055,RCP2.6
16.03.55,27.76937,3,2055,RCP2.6
16.04.55,26.59945,4,2055,RCP2.6
16.05.55,22.05255,5,2055,RCP2.6
16.06.55,20.02365,6,2055,RCP2.6
16.07.55,20.53225,7,2055,RCP2.6
16.08.55,24.28524,8,2055,RCP2.6
16.09.55,29.66326,9,2055,RCP2.6
16.10.55,31.28063,10,2055,RCP2.6
16.11.55,32.03646,11,2055,RCP2.6
16.12.55,31.32833,12,2055,RCP2.6
16.01.56,30.5219,1,2056,RCP2.6
15.02.56,31.27682,2,2056,RCP2.6
16.03.56,27.943,3,2056,RCP2.6
16.04.56,26.4271,4,2056,RCP2.6
16.05.56,22.96816,5,2056,RCP2.6
16.06.56,21.2817,6,2056,RCP2.6
16.07.56,21.34432,7,2056,RCP2.6
16.08.56,25.06307,8,2056,RCP2.6
16.09.56,28.4127,9,2056,RCP2.6
16.10.56,30.23022,10,2056,RCP2.6
16.11.56,31.0718,11,2056,RCP2.6
16.12.56,31.92556,12,2056,RCP2.6
16.01.57,32.1072,1,2057,RCP2.6
15.02.57,31.56814,2,2057,RCP2.6
16.03.57,28.72708,3,2057,RCP2.6
16.04.57,26.9686,4,2057,RCP2.6
16.05.57,22.67434,5,2057,RCP2.6
16.06.57,20.82128,6,2057,RCP2.6
16.07.57,20.73998,7,2057,RCP2.6
16.08.57,24.39608,8,2057,RCP2.6
16.09.57,29.33514,9,2057,RCP2.6
16.10.57,30.51058,10,2057,RCP2.6
16.11.57,31.1553,11,2057,RCP2.6
16.12.57,31.8733,12,2057,RCP2.6
16.01.58,31.60922,1,2058,RCP2.6
15.02.58,30.63516,2,2058,RCP2.6
16.03.58,28.64486,3,2058,RCP2.6
16.04.58,26.3992,4,2058,RCP2.6
16.05.58,22.93456,5,2058,RCP2.6
16.06.58,20.74212,6,2058,RCP2.6
16.07.58,21.0596,7,2058,RCP2.6
16.08.58,24.93905,8,2058,RCP2.6
16.09.58,29.35842,9,2058,RCP2.6
16.10.58,31.24166,10,2058,RCP2.6
16.11.58,31.01116,11,2058,RCP2.6
16.12.58,31.51425,12,2058,RCP2.6
16.01.59,32.03674,1,2059,RCP2.6
15.02.59,30.5108,2,2059,RCP2.6
16.03.59,27.31652,3,2059,RCP2.6
16.04.59,25.7348,4,2059,RCP2.6
16.05.59,22.0513,5,2059,RCP2.6
16.06.59,20.47222,6,2059,RCP2.6
16.07.59,20.22097,7,2059,RCP2.6
16.08.59,24.61538,8,2059,RCP2.6
16.09.59,29.041,9,2059,RCP2.6
16.10.59,31.5207,10,2059,RCP2.6
16.11.59,30.9896,11,2059,RCP2.6
16.12.59,30.82534,12,2059,RCP2.6
16.01.60,29.74224,1,2060,RCP2.6
15.02.60,30.46606,2,2060,RCP2.6
16.03.60,28.35873,3,2060,RCP2.6
16.04.60,26.84533,4,2060,RCP2.6
16.05.60,22.42587,5,2060,RCP2.6
16.06.60,19.93188,6,2060,RCP2.6
16.07.60,20.5829,7,2060,RCP2.6
16.08.60,24.7612,8,2060,RCP2.6
16.09.60,28.36154,9,2060,RCP2.6
16.10.60,31.15206,10,2060,RCP2.6
16.11.60,32.26714,11,2060,RCP2.6
16.12.60,32.9628,12,2060,RCP2.6
16.01.61,30.541,1,2061,RCP2.6
15.02.61,30.9563,2,2061,RCP2.6
16.03.61,28.81036,3,2061,RCP2.6
16.04.61,26.4881,4,2061,RCP2.6
16.05.61,23.1608,5,2061,RCP2.6
16.06.61,19.7279,6,2061,RCP2.6
16.07.61,20.07452,7,2061,RCP2.6
16.08.61,23.57,8,2061,RCP2.6
16.09.61,29.50106,9,2061,RCP2.6
16.10.61,30.98635,10,2061,RCP2.6
16.11.61,31.6396,11,2061,RCP2.6
16.12.61,30.61862,12,2061,RCP2.6
16.01.62,32.7419,1,2062,RCP2.6
15.02.62,30.90795,2,2062,RCP2.6
16.03.62,28.58593,3,2062,RCP2.6
16.04.62,27.41128,4,2062,RCP2.6
16.05.62,23.85436,5,2062,RCP2.6
16.06.62,21.9654,6,2062,RCP2.6
16.07.62,21.4836,7,2062,RCP2.6
16.08.62,24.30444,8,2062,RCP2.6
16.09.62,29.5861,9,2062,RCP2.6
16.10.62,30.26162,10,2062,RCP2.6
16.11.62,31.49526,11,2062,RCP2.6
16.12.62,31.98336,12,2062,RCP2.6
16.01.63,31.23168,1,2063,RCP2.6
15.02.63,31.3747,2,2063,RCP2.6
16.03.63,29.15646,3,2063,RCP2.6
16.04.63,27.44338,4,2063,RCP2.6
16.05.63,23.56228,5,2063,RCP2.6
16.06.63,20.628,6,2063,RCP2.6
16.07.63,20.4391,7,2063,RCP2.6
16.08.63,24.76818,8,2063,RCP2.6
16.09.63,29.57025,9,2063,RCP2.6
16.10.63,32.61166,10,2063,RCP2.6
16.11.63,30.03103,11,2063,RCP2.6
16.12.63,29.7306,12,2063,RCP2.6
16.01.64,29.95733,1,2064,RCP2.6
15.02.64,28.9888,2,2064,RCP2.6
16.03.64,28.55227,3,2064,RCP2.6
16.04.64,25.17632,4,2064,RCP2.6
16.05.64,22.12985,5,2064,RCP2.6
16.06.64,21.0537,6,2064,RCP2.6
16.07.64,21.5621,7,2064,RCP2.6
16.08.64,24.59026,8,2064,RCP2.6
16.09.64,28.8962,9,2064,RCP2.6
16.10.64,31.03854,10,2064,RCP2.6
16.11.64,31.2688,11,2064,RCP2.6
16.12.64,30.5779,12,2064,RCP2.6
16.01.65,30.33776,1,2065,RCP2.6
15.02.65,29.1838,2,2065,RCP2.6
16.03.65,27.89205,3,2065,RCP2.6
16.04.65,25.0141,4,2065,RCP2.6
16.05.65,22.01385,5,2065,RCP2.6
16.06.65,20.16613,6,2065,RCP2.6
16.07.65,21.32552,7,2065,RCP2.6
16.08.65,25.50186,8,2065,RCP2.6
16.09.65,29.18054,9,2065,RCP2.6
16.10.65,30.47952,10,2065,RCP2.6
16.11.65,31.17367,11,2065,RCP2.6
16.12.65,31.06408,12,2065,RCP2.6
16.01.66,30.13006,1,2066,RCP2.6
15.02.66,29.8283,2,2066,RCP2.6
16.03.66,27.05685,3,2066,RCP2.6
16.04.66,25.1944,4,2066,RCP2.6
16.05.66,21.4943,5,2066,RCP2.6
16.06.66,20.10635,6,2066,RCP2.6
16.07.66,21.4321,7,2066,RCP2.6
16.08.66,23.8081,8,2066,RCP2.6
16.09.66,29.3646,9,2066,RCP2.6
16.10.66,32.02603,10,2066,RCP2.6
16.11.66,31.22283,11,2066,RCP2.6
16.12.66,31.28243,12,2066,RCP2.6
16.01.67,30.9297,1,2067,RCP2.6
15.02.67,31.14935,2,2067,RCP2.6
16.03.67,28.28954,3,2067,RCP2.6
16.04.67,25.7626,4,2067,RCP2.6
16.05.67,22.7218,5,2067,RCP2.6
16.06.67,21.07995,6,2067,RCP2.6
16.07.67,21.16952,7,2067,RCP2.6
16.08.67,24.09258,8,2067,RCP2.6
16.09.67,29.48394,9,2067,RCP2.6
16.10.67,32.144,10,2067,RCP2.6
16.11.67,31.70886,11,2067,RCP2.6
16.12.67,31.07858,12,2067,RCP2.6
16.12.96,29.9791,12,1996,RCP4.5
16.01.97,27.92504,1,1997,RCP4.5
15.02.97,27.98412,2,1997,RCP4.5
16.03.97,26.38116,3,1997,RCP4.5
16.04.97,25.54092,4,1997,RCP4.5
16.05.97,22.40304,5,1997,RCP4.5
16.06.97,20.06628,6,1997,RCP4.5
16.07.97,20.7183,7,1997,RCP4.5
16.08.97,22.46545,8,1997,RCP4.5
16.09.97,27.77642,9,1997,RCP4.5
16.10.97,30.27325,10,1997,RCP4.5
16.11.97,29.68353,11,1997,RCP4.5
16.12.97,28.16396,12,1997,RCP4.5
16.01.98,29.4935,1,1998,RCP4.5
15.02.98,28.5614,2,1998,RCP4.5
16.03.98,26.06646,3,1998,RCP4.5
16.04.98,24.25326,4,1998,RCP4.5
16.05.98,20.84957,5,1998,RCP4.5
16.06.98,19.56768,6,1998,RCP4.5
16.07.98,18.7889,7,1998,RCP4.5
16.08.98,23.03192,8,1998,RCP4.5
16.09.98,27.57583,9,1998,RCP4.5
16.10.98,29.42544,10,1998,RCP4.5
16.11.98,29.196,11,1998,RCP4.5
16.12.98,28.93716,12,1998,RCP4.5
16.01.99,29.29656,1,1999,RCP4.5
15.02.99,28.6349,2,1999,RCP4.5
16.03.99,27.1342,3,1999,RCP4.5
16.04.99,25.41558,4,1999,RCP4.5
16.05.99,21.8921,5,1999,RCP4.5
16.06.99,19.9646,6,1999,RCP4.5
16.07.99,20.1178,7,1999,RCP4.5
16.08.99,25.2279,8,1999,RCP4.5
16.09.99,28.818,9,1999,RCP4.5
16.10.99,29.42724,10,1999,RCP4.5
16.11.99,29.72775,11,1999,RCP4.5
16.12.99,28.10305,12,1999,RCP4.5
16.01.00,29.19683,1,2000,RCP4.5
15.02.00,27.9976,2,2000,RCP4.5
16.03.00,26.23165,3,2000,RCP4.5
16.04.00,23.16845,4,2000,RCP4.5
16.05.00,20.20184,5,2000,RCP4.5
16.06.00,19.36358,6,2000,RCP4.5
16.07.00,18.66174,7,2000,RCP4.5
16.08.00,23.12545,8,2000,RCP4.5
16.09.00,28.00884,9,2000,RCP4.5
16.10.00,30.70663,10,2000,RCP4.5
16.11.00,28.93783,11,2000,RCP4.5
16.12.00,29.9532,12,2000,RCP4.5
16.01.01,28.71725,1,2001,RCP4.5
15.02.01,28.85983,2,2001,RCP4.5
16.03.01,28.5111,3,2001,RCP4.5
16.04.01,25.88754,4,2001,RCP4.5
16.05.01,21.1378,5,2001,RCP4.5
16.06.01,18.61648,6,2001,RCP4.5
16.07.01,19.30236,7,2001,RCP4.5
16.08.01,23.97787,8,2001,RCP4.5
16.09.01,28.31103,9,2001,RCP4.5
16.10.01,30.42742,10,2001,RCP4.5
16.11.01,29.56793,11,2001,RCP4.5
16.12.01,30.44302,12,2001,RCP4.5
16.01.02,29.1428,1,2002,RCP4.5
15.02.02,27.1148,2,2002,RCP4.5
16.03.02,26.40862,3,2002,RCP4.5
16.04.02,24.84237,4,2002,RCP4.5
16.05.02,21.31436,5,2002,RCP4.5
16.06.02,18.42947,6,2002,RCP4.5
16.07.02,18.81667,7,2002,RCP4.5
16.08.02,22.875,8,2002,RCP4.5
16.09.02,27.8107,9,2002,RCP4.5
16.10.02,29.1345,10,2002,RCP4.5
16.11.02,30.98055,11,2002,RCP4.5
16.12.02,29.20046,12,2002,RCP4.5
16.01.03,29.18496,1,2003,RCP4.5
15.02.03,28.67715,2,2003,RCP4.5
16.03.03,26.64965,3,2003,RCP4.5
16.04.03,25.43585,4,2003,RCP4.5
16.05.03,21.5268,5,2003,RCP4.5
16.06.03,18.76415,6,2003,RCP4.5
16.07.03,20.0461,7,2003,RCP4.5
16.08.03,23.81878,8,2003,RCP4.5
16.09.03,29.21002,9,2003,RCP4.5
16.10.03,29.84048,10,2003,RCP4.5
16.11.03,30.77642,11,2003,RCP4.5
16.12.03,28.7627,12,2003,RCP4.5
16.01.04,29.14785,1,2004,RCP4.5
15.02.04,28.64718,2,2004,RCP4.5
16.03.04,27.04125,3,2004,RCP4.5
16.04.04,25.12222,4,2004,RCP4.5
16.05.04,21.63754,5,2004,RCP4.5
16.06.04,20.07485,6,2004,RCP4.5
16.07.04,19.79354,7,2004,RCP4.5
16.08.04,23.5721,8,2004,RCP4.5
16.09.04,28.37368,9,2004,RCP4.5
16.10.04,30.16693,10,2004,RCP4.5
16.11.04,29.736,11,2004,RCP4.5
16.12.04,30.69808,12,2004,RCP4.5
16.01.05,29.90804,1,2005,RCP4.5
15.02.05,30.36987,2,2005,RCP4.5
16.03.05,28.72744,3,2005,RCP4.5
16.04.05,26.39596,4,2005,RCP4.5
16.05.05,22.1005,5,2005,RCP4.5
16.06.05,19.20257,6,2005,RCP4.5
16.07.05,19.24578,7,2005,RCP4.5
16.08.05,23.7947,8,2005,RCP4.5
16.09.05,27.9243,9,2005,RCP4.5
16.10.05,30.2495,10,2005,RCP4.5
16.11.05,31.53558,11,2005,RCP4.5
16.12.05,31.48956,12,2005,RCP4.5
16.01.06,29.3662,1,2006,RCP4.5
15.02.06,29.23922,2,2006,RCP4.5
16.03.06,27.40698,3,2006,RCP4.5
16.04.06,24.2179,4,2006,RCP4.5
16.05.06,20.692,5,2006,RCP4.5
16.06.06,18.8862,6,2006,RCP4.5
16.07.06,20.1784,7,2006,RCP4.5
16.08.06,23.35366,8,2006,RCP4.5
16.09.06,29.0006,9,2006,RCP4.5
16.10.06,28.54943,10,2006,RCP4.5
16.11.06,29.05856,11,2006,RCP4.5
16.12.06,29.84738,12,2006,RCP4.5
16.01.07,30.11877,1,2007,RCP4.5
15.02.07,29.42175,2,2007,RCP4.5
16.03.07,27.13778,3,2007,RCP4.5
16.04.07,25.21688,4,2007,RCP4.5
16.05.07,21.79818,5,2007,RCP4.5
16.06.07,20.7371,6,2007,RCP4.5
16.07.07,20.52853,7,2007,RCP4.5
16.08.07,23.9314,8,2007,RCP4.5
16.09.07,27.70196,9,2007,RCP4.5
16.10.07,30.36166,10,2007,RCP4.5
16.11.07,30.54244,11,2007,RCP4.5
16.12.07,29.66207,12,2007,RCP4.5
16.01.08,29.7828,1,2008,RCP4.5
15.02.08,29.44644,2,2008,RCP4.5
16.03.08,27.3582,3,2008,RCP4.5
16.04.08,23.48522,4,2008,RCP4.5
16.05.08,21.06497,5,2008,RCP4.5
16.06.08,19.24993,6,2008,RCP4.5
16.07.08,19.1423,7,2008,RCP4.5
16.08.08,22.54653,8,2008,RCP4.5
16.09.08,28.1544,9,2008,RCP4.5
16.10.08,29.5406,10,2008,RCP4.5
16.11.08,30.29815,11,2008,RCP4.5
16.12.08,30.07488,12,2008,RCP4.5
16.01.09,29.4803,1,2009,RCP4.5
15.02.09,27.96353,2,2009,RCP4.5
16.03.09,26.34783,3,2009,RCP4.5
16.04.09,24.1192,4,2009,RCP4.5
16.05.09,20.62087,5,2009,RCP4.5
16.06.09,18.8229,6,2009,RCP4.5
16.07.09,19.3463,7,2009,RCP4.5
16.08.09,22.3619,8,2009,RCP4.5
16.09.09,27.81335,9,2009,RCP4.5
16.10.09,29.66952,10,2009,RCP4.5
16.11.09,30.74954,11,2009,RCP4.5
16.12.09,29.42434,12,2009,RCP4.5
16.01.10,29.30428,1,2010,RCP4.5
15.02.10,29.32302,2,2010,RCP4.5
16.03.10,28.1398,3,2010,RCP4.5
16.04.10,24.9116,4,2010,RCP4.5
16.05.10,22.11038,5,2010,RCP4.5
16.06.10,19.35574,6,2010,RCP4.5
16.07.10,19.49148,7,2010,RCP4.5
16.08.10,24.1314,8,2010,RCP4.5
16.09.10,27.00045,9,2010,RCP4.5
16.10.10,29.98623,10,2010,RCP4.5
16.11.10,30.2004,11,2010,RCP4.5
16.12.10,29.99624,12,2010,RCP4.5
16.01.11,30.91558,1,2011,RCP4.5
15.02.11,29.88476,2,2011,RCP4.5
16.03.11,28.33328,3,2011,RCP4.5
16.04.11,25.6874,4,2011,RCP4.5
16.05.11,21.58016,5,2011,RCP4.5
16.06.11,19.58395,6,2011,RCP4.5
16.07.11,20.41552,7,2011,RCP4.5
16.08.11,24.00283,8,2011,RCP4.5
16.09.11,28.19616,9,2011,RCP4.5
16.10.11,29.83727,10,2011,RCP4.5
16.11.11,30.776,11,2011,RCP4.5
16.12.11,29.0265,12,2011,RCP4.5
16.01.12,29.97924,1,2012,RCP4.5
15.02.12,29.91625,2,2012,RCP4.5
16.03.12,27.72042,3,2012,RCP4.5
16.04.12,24.33895,4,2012,RCP4.5
16.05.12,21.73287,5,2012,RCP4.5
16.06.12,18.2494,6,2012,RCP4.5
16.07.12,18.8249,7,2012,RCP4.5
16.08.12,24.02328,8,2012,RCP4.5
16.09.12,29.41326,9,2012,RCP4.5
16.10.12,30.87255,10,2012,RCP4.5
16.11.12,31.71404,11,2012,RCP4.5
16.12.12,30.73443,12,2012,RCP4.5
16.01.13,30.46005,1,2013,RCP4.5
15.02.13,27.94174,2,2013,RCP4.5
16.03.13,28.10967,3,2013,RCP4.5
16.04.13,25.0973,4,2013,RCP4.5
16.05.13,20.91012,5,2013,RCP4.5
16.06.13,19.24523,6,2013,RCP4.5
16.07.13,19.59084,7,2013,RCP4.5
16.08.13,24.37878,8,2013,RCP4.5
16.09.13,26.701,9,2013,RCP4.5
16.10.13,30.55065,10,2013,RCP4.5
16.11.13,30.17013,11,2013,RCP4.5
16.12.13,29.60867,12,2013,RCP4.5
16.01.14,30.72207,1,2014,RCP4.5
15.02.14,29.00582,2,2014,RCP4.5
16.03.14,27.8039,3,2014,RCP4.5
16.04.14,23.7695,4,2014,RCP4.5
16.05.14,21.39596,5,2014,RCP4.5
16.06.14,19.1455,6,2014,RCP4.5
16.07.14,20.24142,7,2014,RCP4.5
16.08.14,24.17706,8,2014,RCP4.5
16.09.14,29.42837,9,2014,RCP4.5
16.10.14,31.60528,10,2014,RCP4.5
16.11.14,30.28988,11,2014,RCP4.5
16.12.14,29.90817,12,2014,RCP4.5
16.01.15,30.24758,1,2015,RCP4.5
15.02.15,28.87832,2,2015,RCP4.5
16.03.15,28.31576,3,2015,RCP4.5
16.04.15,26.60723,4,2015,RCP4.5
16.05.15,22.05404,5,2015,RCP4.5
16.06.15,20.3044,6,2015,RCP4.5
16.07.15,19.8887,7,2015,RCP4.5
16.08.15,24.3164,8,2015,RCP4.5
16.09.15,29.4778,9,2015,RCP4.5
16.10.15,31.22668,10,2015,RCP4.5
16.11.15,30.54232,11,2015,RCP4.5
16.12.15,29.51028,12,2015,RCP4.5
16.01.16,30.56133,1,2016,RCP4.5
15.02.16,29.0086,2,2016,RCP4.5
16.03.16,28.29565,3,2016,RCP4.5
16.04.16,24.6868,4,2016,RCP4.5
16.05.16,21.3708,5,2016,RCP4.5
16.06.16,18.00396,6,2016,RCP4.5
16.07.16,19.2553,7,2016,RCP4.5
16.08.16,23.58145,8,2016,RCP4.5
16.09.16,28.8329,9,2016,RCP4.5
16.10.16,29.8217,10,2016,RCP4.5
16.11.16,30.35894,11,2016,RCP4.5
16.12.16,29.26116,12,2016,RCP4.5
16.01.17,30.8484,1,2017,RCP4.5
15.02.17,29.97332,2,2017,RCP4.5
16.03.17,28.23724,3,2017,RCP4.5
16.04.17,26.70672,4,2017,RCP4.5
16.05.17,23.0248,5,2017,RCP4.5
16.06.17,20.74743,6,2017,RCP4.5
16.07.17,19.89483,7,2017,RCP4.5
16.08.17,23.2377,8,2017,RCP4.5
16.09.17,28.86434,9,2017,RCP4.5
16.10.17,30.06378,10,2017,RCP4.5
16.11.17,30.8045,11,2017,RCP4.5
16.12.17,30.6637,12,2017,RCP4.5
16.01.18,29.6564,1,2018,RCP4.5
15.02.18,29.40667,2,2018,RCP4.5
16.03.18,27.6961,3,2018,RCP4.5
16.04.18,25.89422,4,2018,RCP4.5
16.05.18,22.2608,5,2018,RCP4.5
16.06.18,20.47894,6,2018,RCP4.5
16.07.18,20.11453,7,2018,RCP4.5
16.08.18,24.0281,8,2018,RCP4.5
16.09.18,27.85757,9,2018,RCP4.5
16.10.18,31.43194,10,2018,RCP4.5
16.11.18,30.9471,11,2018,RCP4.5
16.12.18,30.09185,12,2018,RCP4.5
16.01.19,31.12307,1,2019,RCP4.5
15.02.19,29.88668,2,2019,RCP4.5
16.03.19,28.85287,3,2019,RCP4.5
16.04.19,25.86135,4,2019,RCP4.5
16.05.19,23.05187,5,2019,RCP4.5
16.06.19,21.56735,6,2019,RCP4.5
16.07.19,21.68435,7,2019,RCP4.5
16.08.19,24.9303,8,2019,RCP4.5
16.09.19,29.5074,9,2019,RCP4.5
16.10.19,30.10076,10,2019,RCP4.5
16.11.19,30.5312,11,2019,RCP4.5
16.12.19,30.665,12,2019,RCP4.5
16.01.20,30.74548,1,2020,RCP4.5
15.02.20,28.6947,2,2020,RCP4.5
16.03.20,28.1976,3,2020,RCP4.5
16.04.20,25.73797,4,2020,RCP4.5
16.05.20,22.4532,5,2020,RCP4.5
16.06.20,19.37698,6,2020,RCP4.5
16.07.20,20.21575,7,2020,RCP4.5
16.08.20,23.72045,8,2020,RCP4.5
16.09.20,28.37322,9,2020,RCP4.5
16.10.20,30.89016,10,2020,RCP4.5
16.11.20,30.9798,11,2020,RCP4.5
16.12.20,29.85104,12,2020,RCP4.5
16.01.21,28.98358,1,2021,RCP4.5
15.02.21,29.07427,2,2021,RCP4.5
16.03.21,26.4417,3,2021,RCP4.5
16.04.21,24.47183,4,2021,RCP4.5
16.05.21,21.1319,5,2021,RCP4.5
16.06.21,19.42993,6,2021,RCP4.5
16.07.21,20.04208,7,2021,RCP4.5
16.08.21,24.20745,8,2021,RCP4.5
16.09.21,28.15414,9,2021,RCP4.5
16.10.21,28.45242,10,2021,RCP4.5
16.11.21,29.98623,11,2021,RCP4.5
16.12.21,29.7885,12,2021,RCP4.5
16.01.22,29.5526,1,2022,RCP4.5
15.02.22,29.2687,2,2022,RCP4.5
16.03.22,27.81124,3,2022,RCP4.5
16.04.22,25.99078,4,2022,RCP4.5
16.05.22,22.31524,5,2022,RCP4.5
16.06.22,20.13625,6,2022,RCP4.5
16.07.22,21.01785,7,2022,RCP4.5
16.08.22,23.85595,8,2022,RCP4.5
16.09.22,29.46816,9,2022,RCP4.5
16.10.22,29.17486,10,2022,RCP4.5
16.11.22,31.25817,11,2022,RCP4.5
16.12.22,30.05844,12,2022,RCP4.5
16.01.23,30.65786,1,2023,RCP4.5
15.02.23,30.3434,2,2023,RCP4.5
16.03.23,28.20593,3,2023,RCP4.5
16.04.23,26.3106,4,2023,RCP4.5
16.05.23,24.2468,5,2023,RCP4.5
16.06.23,20.32803,6,2023,RCP4.5
16.07.23,21.49563,7,2023,RCP4.5
16.08.23,24.60906,8,2023,RCP4.5
16.09.23,29.2646,9,2023,RCP4.5
16.10.23,31.62332,10,2023,RCP4.5
16.11.23,31.1428,11,2023,RCP4.5
16.12.23,30.76483,12,2023,RCP4.5
16.01.24,31.9261,1,2024,RCP4.5
15.02.24,28.3402,2,2024,RCP4.5
16.03.24,28.14376,3,2024,RCP4.5
16.04.24,25.81417,4,2024,RCP4.5
16.05.24,21.4023,5,2024,RCP4.5
16.06.24,21.29412,6,2024,RCP4.5
16.07.24,20.7051,7,2024,RCP4.5
16.08.24,24.47265,8,2024,RCP4.5
16.09.24,29.06753,9,2024,RCP4.5
16.10.24,30.45443,10,2024,RCP4.5
16.11.24,31.1322,11,2024,RCP4.5
16.12.24,30.24917,12,2024,RCP4.5
16.01.25,29.12267,1,2025,RCP4.5
15.02.25,29.73916,2,2025,RCP4.5
16.03.25,28.42147,3,2025,RCP4.5
16.04.25,25.67343,4,2025,RCP4.5
16.05.25,23.7089,5,2025,RCP4.5
16.06.25,19.71835,6,2025,RCP4.5
16.07.25,20.45675,7,2025,RCP4.5
16.08.25,23.0227,8,2025,RCP4.5
16.09.25,28.54986,9,2025,RCP4.5
16.10.25,31.10836,10,2025,RCP4.5
16.11.25,30.7161,11,2025,RCP4.5
16.12.25,31.36938,12,2025,RCP4.5
16.01.26,30.34017,1,2026,RCP4.5
15.02.26,29.95437,2,2026,RCP4.5
16.03.26,27.9587,3,2026,RCP4.5
16.04.26,24.99798,4,2026,RCP4.5
16.05.26,22.59475,5,2026,RCP4.5
16.06.26,19.35287,6,2026,RCP4.5
16.07.26,21.31692,7,2026,RCP4.5
16.08.26,24.27,8,2026,RCP4.5
16.09.26,28.4243,9,2026,RCP4.5
16.10.26,30.35348,10,2026,RCP4.5
16.11.26,30.5986,11,2026,RCP4.5
16.12.26,30.68337,12,2026,RCP4.5
16.01.27,29.06606,1,2027,RCP4.5
15.02.27,30.11328,2,2027,RCP4.5
16.03.27,28.68353,3,2027,RCP4.5
