date,rain,month,year,scen
16.04.36,81.2532,4,2036,RCP8.5
16.05.36,55.072594,5,2036,RCP8.5
16.06.36,10.159059,6,2036,RCP8.5
16.07.36,2.7703943,7,2036,RCP8.5
16.08.36,5.1097198,8,2036,RCP8.5
16.09.36,39.504414,9,2036,RCP8.5
16.10.36,67.955605,10,2036,RCP8.5
16.11.36,99.57891,11,2036,RCP8.5
16.12.36,142.18384,12,2036,RCP8.5
16.01.37,139.33592,1,2037,RCP8.5
15.02.37,120.787575,2,2037,RCP8.5
16.03.37,131.59131,3,2037,RCP8.5
16.04.37,77.5581,4,2037,RCP8.5
16.05.37,35.99322,5,2037,RCP8.5
16.06.37,20.599209,6,2037,RCP8.5
16.07.37,14.741157,7,2037,RCP8.5
16.08.37,17.918215,8,2037,RCP8.5
16.09.37,24.356325,9,2037,RCP8.5
16.10.37,71.64793,10,2037,RCP8.5
16.11.37,116.98027,11,2037,RCP8.5
16.12.37,152.05937,12,2037,RCP8.5
16.01.38,118.63069,1,2038,RCP8.5
15.02.38,119.06034,2,2038,RCP8.5
16.03.38,130.10588,3,2038,RCP8.5
16.04.38,97.0094,4,2038,RCP8.5
16.05.38,90.68691,5,2038,RCP8.5
16.06.38,23.596556,6,2038,RCP8.5
16.07.38,7.9419556,7,2038,RCP8.5
16.08.38,10.52495,8,2038,RCP8.5
16.09.38,22.943628,9,2038,RCP8.5
16.10.38,49.91061,10,2038,RCP8.5
16.11.38,140.2051,11,2038,RCP8.5
16.12.38,148.98145,12,2038,RCP8.5
16.01.39,152.63318,1,2039,RCP8.5
15.02.39,171.25603,2,2039,RCP8.5
16.03.39,158.10274,3,2039,RCP8.5
16.04.39,104.23423,4,2039,RCP8.5
16.05.39,16.508736,5,2039,RCP8.5
16.06.39,16.966919,6,2039,RCP8.5
16.07.39,10.895631,7,2039,RCP8.5
16.08.39,6.085445,8,2039,RCP8.5
16.09.39,34.368626,9,2039,RCP8.5
16.10.39,80.77244,10,2039,RCP8.5
16.11.39,104.16773,11,2039,RCP8.5
16.12.39,134.40631,12,2039,RCP8.5
16.01.40,158.5299,1,2040,RCP8.5
15.02.40,152.79439,2,2040,RCP8.5
16.03.40,127.29802,3,2040,RCP8.5
16.04.40,51.552444,4,2040,RCP8.5
16.05.40,24.338358,5,2040,RCP8.5
16.06.40,19.470762,6,2040,RCP8.5
16.07.40,4.1396046,7,2040,RCP8.5
16.08.40,12.729793,8,2040,RCP8.5
16.09.40,6.2363935,9,2040,RCP8.5
16.10.40,61.088085,10,2040,RCP8.5
16.11.40,111.295265,11,2040,RCP8.5
16.12.40,140.40726,12,2040,RCP8.5
16.01.41,141.47273,1,2041,RCP8.5
15.02.41,79.25184,2,2041,RCP8.5
16.03.41,114.582245,3,2041,RCP8.5
16.04.41,127.09622,4,2041,RCP8.5
16.05.41,46.72929,5,2041,RCP8.5
16.06.41,47.830204,6,2041,RCP8.5
16.07.41,13.341363,7,2041,RCP8.5
16.08.41,9.924183,8,2041,RCP8.5
16.09.41,8.367268,9,2041,RCP8.5
16.10.41,50.11202,10,2041,RCP8.5
16.11.41,86.38111,11,2041,RCP8.5
16.12.41,135.49287,12,2041,RCP8.5
16.01.42,125.72134,1,2042,RCP8.5
15.02.42,141.8787,2,2042,RCP8.5
16.03.42,159.65277,3,2042,RCP8.5
16.04.42,96.11613,4,2042,RCP8.5
16.05.42,52.362022,5,2042,RCP8.5
16.06.42,22.910948,6,2042,RCP8.5
16.07.42,6.2057776,7,2042,RCP8.5
16.08.42,5.2313347,8,2042,RCP8.5
16.09.42,17.36055,9,2042,RCP8.5
16.10.42,70.7234,10,2042,RCP8.5
16.11.42,121.96432,11,2042,RCP8.5
16.12.42,154.72397,12,2042,RCP8.5
16.01.43,108.7415,1,2043,RCP8.5
15.02.43,160.63887,2,2043,RCP8.5
16.03.43,148.33138,3,2043,RCP8.5
16.04.43,97.24632,4,2043,RCP8.5
16.05.43,28.731018,5,2043,RCP8.5
16.06.43,10.08925,6,2043,RCP8.5
16.07.43,7.941777,7,2043,RCP8.5
16.08.43,2.810628,8,2043,RCP8.5
16.09.43,30.332806,9,2043,RCP8.5
16.10.43,55.652187,10,2043,RCP8.5
16.11.43,104.92516,11,2043,RCP8.5
16.12.43,121.85589,12,2043,RCP8.5
16.01.44,161.774,1,2044,RCP8.5
15.02.44,97.01836,2,2044,RCP8.5
16.03.44,139.22159,3,2044,RCP8.5
16.04.44,75.95917,4,2044,RCP8.5
16.05.44,30.638361,5,2044,RCP8.5
16.06.44,12.683814,6,2044,RCP8.5
16.07.44,3.1165435,7,2044,RCP8.5
16.08.44,8.526814,8,2044,RCP8.5
16.09.44,6.053579,9,2044,RCP8.5
16.10.44,39.57435,10,2044,RCP8.5
16.11.44,75.75032,11,2044,RCP8.5
16.12.44,120.836914,12,2044,RCP8.5
16.01.45,109.27994,1,2045,RCP8.5
15.02.45,109.76613,2,2045,RCP8.5
16.03.45,153.99875,3,2045,RCP8.5
16.04.45,71.57254,4,2045,RCP8.5
16.05.45,76.996315,5,2045,RCP8.5
16.06.45,4.256812,6,2045,RCP8.5
16.07.45,18.629675,7,2045,RCP8.5
16.08.45,2.9704537,8,2045,RCP8.5
16.09.45,7.3352165,9,2045,RCP8.5
16.10.45,48.497482,10,2045,RCP8.5
16.11.45,116.81968,11,2045,RCP8.5
16.12.45,137.77534,12,2045,RCP8.5
16.01.46,130.56552,1,2046,RCP8.5
15.02.46,132.05661,2,2046,RCP8.5
16.03.46,167.97401,3,2046,RCP8.5
16.04.46,110.38992,4,2046,RCP8.5
16.05.46,42.89454,5,2046,RCP8.5
16.06.46,38.21901,6,2046,RCP8.5
16.07.46,23.77452,7,2046,RCP8.5
16.08.46,11.621239,8,2046,RCP8.5
16.09.46,16.00407,9,2046,RCP8.5
16.10.46,72.73737,10,2046,RCP8.5
16.11.46,94.72749,11,2046,RCP8.5
16.12.46,146.03787,12,2046,RCP8.5
16.01.47,158.62807,1,2047,RCP8.5
15.02.47,90.82469,2,2047,RCP8.5
16.03.47,115.60622,3,2047,RCP8.5
16.04.47,50.215782,4,2047,RCP8.5
16.05.47,38.951904,5,2047,RCP8.5
16.06.47,13.902783,6,2047,RCP8.5
16.07.47,13.936294,7,2047,RCP8.5
16.08.47,4.836766,8,2047,RCP8.5
16.09.47,16.913204,9,2047,RCP8.5
16.10.47,63.810287,10,2047,RCP8.5
16.11.47,90.90204,11,2047,RCP8.5
16.12.47,118.160675,12,2047,RCP8.5
16.01.48,135.06415,1,2048,RCP8.5
15.02.48,123.4931,2,2048,RCP8.5
16.03.48,133.23105,3,2048,RCP8.5
16.04.48,86.98357,4,2048,RCP8.5
16.05.48,41.471336,5,2048,RCP8.5
16.06.48,10.939494,6,2048,RCP8.5
16.07.48,6.732143,7,2048,RCP8.5
16.08.48,9.796278,8,2048,RCP8.5
16.09.48,17.660059,9,2048,RCP8.5
16.10.48,79.97068,10,2048,RCP8.5
16.11.48,106.309906,11,2048,RCP8.5
16.12.48,168.65692,12,2048,RCP8.5
16.01.49,134.6996,1,2049,RCP8.5
15.02.49,155.3512,2,2049,RCP8.5
16.03.49,127.17522,3,2049,RCP8.5
16.04.49,74.16371,4,2049,RCP8.5
16.05.49,58.53692,5,2049,RCP8.5
16.06.49,31.617851,6,2049,RCP8.5
16.07.49,10.577535,7,2049,RCP8.5
16.08.49,9.452719,8,2049,RCP8.5
16.09.49,5.979847,9,2049,RCP8.5
16.10.49,73.394165,10,2049,RCP8.5
16.11.49,98.82166,11,2049,RCP8.5
16.12.49,110.56842,12,2049,RCP8.5
16.01.50,103.61957,1,2050,RCP8.5
15.02.50,138.37741,2,2050,RCP8.5
16.03.50,93.55779,3,2050,RCP8.5
16.04.50,75.66875,4,2050,RCP8.5
16.05.50,50.41342,5,2050,RCP8.5
16.06.50,33.590687,6,2050,RCP8.5
16.07.50,8.777358,7,2050,RCP8.5
16.08.50,8.580936,8,2050,RCP8.5
16.09.50,18.438206,9,2050,RCP8.5
16.10.50,82.43989,10,2050,RCP8.5
16.11.50,123.40868,11,2050,RCP8.5
16.12.50,158.858,12,2050,RCP8.5
16.01.51,153.48553,1,2051,RCP8.5
15.02.51,127.543945,2,2051,RCP8.5
16.03.51,111.531235,3,2051,RCP8.5
16.04.51,120.26267,4,2051,RCP8.5
16.05.51,32.31147,5,2051,RCP8.5
16.06.51,2.83916,6,2051,RCP8.5
16.07.51,10.710067,7,2051,RCP8.5
16.08.51,12.390997,8,2051,RCP8.5
16.09.51,9.32275,9,2051,RCP8.5
16.10.51,58.466232,10,2051,RCP8.5
16.11.51,111.099846,11,2051,RCP8.5
16.12.51,118.53027,12,2051,RCP8.5
16.01.52,166.23528,1,2052,RCP8.5
15.02.52,125.708565,2,2052,RCP8.5
16.03.52,138.86475,3,2052,RCP8.5
16.04.52,93.287224,4,2052,RCP8.5
16.05.52,28.83682,5,2052,RCP8.5
16.06.52,11.062874,6,2052,RCP8.5
16.07.52,3.0450025,7,2052,RCP8.5
16.08.52,9.564753,8,2052,RCP8.5
16.09.52,10.135215,9,2052,RCP8.5
16.10.52,78.28954,10,2052,RCP8.5
16.11.52,89.77668,11,2052,RCP8.5
16.12.52,105.3738,12,2052,RCP8.5
16.01.53,126.75226,1,2053,RCP8.5
15.02.53,107.88972,2,2053,RCP8.5
16.03.53,148.44397,3,2053,RCP8.5
16.04.53,65.77876,4,2053,RCP8.5
16.05.53,73.09609,5,2053,RCP8.5
16.06.53,5.873788,6,2053,RCP8.5
16.07.53,4.0219154,7,2053,RCP8.5
16.08.53,12.199078,8,2053,RCP8.5
16.09.53,20.290108,9,2053,RCP8.5
16.10.53,62.11335,10,2053,RCP8.5
16.11.53,79.1811,11,2053,RCP8.5
16.12.53,132.31076,12,2053,RCP8.5
16.01.54,134.0704,1,2054,RCP8.5
15.02.54,158.82826,2,2054,RCP8.5
16.03.54,148.08818,3,2054,RCP8.5
16.04.54,97.8445,4,2054,RCP8.5
16.05.54,57.462273,5,2054,RCP8.5
16.06.54,17.999817,6,2054,RCP8.5
16.07.54,12.142926,7,2054,RCP8.5
16.08.54,11.527674,8,2054,RCP8.5
16.09.54,17.956318,9,2054,RCP8.5
16.10.54,56.20684,10,2054,RCP8.5
16.11.54,114.234726,11,2054,RCP8.5
16.12.54,120.34954,12,2054,RCP8.5
16.01.55,159.46848,1,2055,RCP8.5
15.02.55,126.46139,2,2055,RCP8.5
16.03.55,123.793045,3,2055,RCP8.5
16.04.55,86.38712,4,2055,RCP8.5
16.05.55,35.68075,5,2055,RCP8.5
16.06.55,9.463635,6,2055,RCP8.5
16.07.55,23.917315,7,2055,RCP8.5
16.08.55,10.187979,8,2055,RCP8.5
16.09.55,7.3125725,9,2055,RCP8.5
16.10.55,94.114235,10,2055,RCP8.5
16.11.55,116.93707,11,2055,RCP8.5
16.12.55,128.33989,12,2055,RCP8.5
16.01.56,171.01872,1,2056,RCP8.5
15.02.56,148.88484,2,2056,RCP8.5
16.03.56,139.53812,3,2056,RCP8.5
16.04.56,60.288795,4,2056,RCP8.5
16.05.56,29.738037,5,2056,RCP8.5
16.06.56,15.909076,6,2056,RCP8.5
16.07.56,3.4331646,7,2056,RCP8.5
16.08.56,5.849801,8,2056,RCP8.5
16.09.56,23.672112,9,2056,RCP8.5
16.10.56,61.525593,10,2056,RCP8.5
16.11.56,130.75018,11,2056,RCP8.5
16.12.56,155.95898,12,2056,RCP8.5
16.01.57,111.57228,1,2057,RCP8.5
15.02.57,114.745995,2,2057,RCP8.5
16.03.57,134.4431,3,2057,RCP8.5
16.04.57,111.076706,4,2057,RCP8.5
16.05.57,80.19062,5,2057,RCP8.5
16.06.57,19.360106,6,2057,RCP8.5
16.07.57,3.0250812,7,2057,RCP8.5
16.08.57,8.893524,8,2057,RCP8.5
16.09.57,32.30261,9,2057,RCP8.5
16.10.57,67.56971,10,2057,RCP8.5
16.11.57,125.30115,11,2057,RCP8.5
16.12.57,122.2357,12,2057,RCP8.5
16.01.58,141.39113,1,2058,RCP8.5
15.02.58,140.74619,2,2058,RCP8.5
16.03.58,98.32481,3,2058,RCP8.5
16.04.58,67.55973,4,2058,RCP8.5
16.05.58,39.235447,5,2058,RCP8.5
16.06.58,17.332176,6,2058,RCP8.5
16.07.58,3.7464736,7,2058,RCP8.5
16.08.58,11.09867,8,2058,RCP8.5
16.09.58,10.476673,9,2058,RCP8.5
16.10.58,79.84542,10,2058,RCP8.5
16.11.58,127.29078,11,2058,RCP8.5
16.12.58,122.70745,12,2058,RCP8.5
16.01.59,171.15332,1,2059,RCP8.5
15.02.59,135.17535,2,2059,RCP8.5
16.03.59,120.83993,3,2059,RCP8.5
16.04.59,102.858185,4,2059,RCP8.5
16.05.59,33.50814,5,2059,RCP8.5
16.06.59,18.30166,6,2059,RCP8.5
16.07.59,20.838583,7,2059,RCP8.5
16.08.59,5.339156,8,2059,RCP8.5
16.09.59,12.109992,9,2059,RCP8.5
16.10.59,80.90676,10,2059,RCP8.5
16.11.59,131.59299,11,2059,RCP8.5
16.12.59,193.89468,12,2059,RCP8.5
16.01.60,153.05852,1,2060,RCP8.5
15.02.60,102.37661,2,2060,RCP8.5
16.03.60,115.660614,3,2060,RCP8.5
16.04.60,108.23577,4,2060,RCP8.5
16.05.60,47.683155,5,2060,RCP8.5
16.06.60,20.341192,6,2060,RCP8.5
16.07.60,4.579679,7,2060,RCP8.5
16.08.60,1.0622742,8,2060,RCP8.5
16.09.60,14.481114,9,2060,RCP8.5
16.10.60,63.408237,10,2060,RCP8.5
16.11.60,95.03406,11,2060,RCP8.5
16.12.60,143.06015,12,2060,RCP8.5
16.01.61,117.97658,1,2061,RCP8.5
15.02.61,142.68675,2,2061,RCP8.5
16.03.61,123.51994,3,2061,RCP8.5
16.04.61,72.54553,4,2061,RCP8.5
16.05.61,58.409634,5,2061,RCP8.5
16.06.61,25.796988,6,2061,RCP8.5
16.07.61,3.4152563,7,2061,RCP8.5
16.08.61,6.221206,8,2061,RCP8.5
16.09.61,25.024836,9,2061,RCP8.5
16.10.61,79.13965,10,2061,RCP8.5
16.11.61,145.21158,11,2061,RCP8.5
16.12.61,154.89919,12,2061,RCP8.5
16.01.62,128.16612,1,2062,RCP8.5
15.02.62,101.41838,2,2062,RCP8.5
16.03.62,140.9665,3,2062,RCP8.5
16.04.62,106.55942,4,2062,RCP8.5
16.05.62,38.96011,5,2062,RCP8.5
16.06.62,22.674105,6,2062,RCP8.5
16.07.62,19.323109,7,2062,RCP8.5
16.08.62,9.493479,8,2062,RCP8.5
16.09.62,13.31325,9,2062,RCP8.5
16.10.62,60.01166,10,2062,RCP8.5
16.11.62,127.7136,11,2062,RCP8.5
16.12.62,95.471634,12,2062,RCP8.5
16.01.63,148.98782,1,2063,RCP8.5
15.02.63,131.5704,2,2063,RCP8.5
16.03.63,116.0333,3,2063,RCP8.5
16.04.63,82.22014,4,2063,RCP8.5
16.05.63,70.94199,5,2063,RCP8.5
16.06.63,10.095061,6,2063,RCP8.5
16.07.63,5.198807,7,2063,RCP8.5
16.08.63,7.326057,8,2063,RCP8.5
16.09.63,18.235065,9,2063,RCP8.5
16.10.63,56.121365,10,2063,RCP8.5
16.11.63,101.570274,11,2063,RCP8.5
16.12.63,144.39877,12,2063,RCP8.5
16.01.64,142.02058,1,2064,RCP8.5
15.02.64,108.68497,2,2064,RCP8.5
16.03.64,103.266266,3,2064,RCP8.5
16.04.64,114.3489,4,2064,RCP8.5
16.05.64,61.209858,5,2064,RCP8.5
16.06.64,33.0793,6,2064,RCP8.5
16.07.64,6.9667416,7,2064,RCP8.5
16.08.64,6.899965,8,2064,RCP8.5
16.09.64,11.0558605,9,2064,RCP8.5
16.10.64,89.65742,10,2064,RCP8.5
16.11.64,100.780785,11,2064,RCP8.5
16.12.64,124.73696,12,2064,RCP8.5
16.01.65,151.19081,1,2065,RCP8.5
15.02.65,100.90565,2,2065,RCP8.5
16.03.65,129.21103,3,2065,RCP8.5
16.04.65,82.280075,4,2065,RCP8.5
16.05.65,32.11709,5,2065,RCP8.5
16.06.65,10.153812,6,2065,RCP8.5
16.07.65,5.9207745,7,2065,RCP8.5
16.08.65,4.09078,8,2065,RCP8.5
16.09.65,20.976452,9,2065,RCP8.5
16.10.65,51.058723,10,2065,RCP8.5
16.11.65,96.09074,11,2065,RCP8.5
16.12.65,125.78731,12,2065,RCP8.5
16.01.66,147.23906,1,2066,RCP8.5
15.02.66,131.67885,2,2066,RCP8.5
16.03.66,87.087524,3,2066,RCP8.5
16.04.66,82.235435,4,2066,RCP8.5
16.05.66,23.418724,5,2066,RCP8.5
16.06.66,9.197861,6,2066,RCP8.5
16.07.66,4.263609,7,2066,RCP8.5
16.08.66,16.745197,8,2066,RCP8.5
16.09.66,24.497246,9,2066,RCP8.5
16.10.66,47.29556,10,2066,RCP8.5
16.11.66,134.21338,11,2066,RCP8.5
16.12.66,136.58095,12,2066,RCP8.5
16.01.67,143.00803,1,2067,RCP8.5
15.02.67,120.927635,2,2067,RCP8.5
16.03.67,144.31108,3,2067,RCP8.5
16.04.67,101.45135,4,2067,RCP8.5
16.05.67,52.30979,5,2067,RCP8.5
16.06.67,26.653046,6,2067,RCP8.5
16.07.67,27.21476,7,2067,RCP8.5
16.08.67,7.413755,8,2067,RCP8.5
16.09.67,15.856561,9,2067,RCP8.5
16.10.67,46.375214,10,2067,RCP8.5
16.11.67,76.625206,11,2067,RCP8.5
16.12.67,144.4669,12,2067,RCP8.5
